Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
16,2005.0,12.0,128.0,0.02,0.01,0.0,0.0,0.03,65.0,14.0,-1.0,-1.0,176.0,0
9,2002.0,9.0,15.0,0.61,0.27,0.27,0.07,1.22,86.0,29.0,9.5,150.0,531.0,0
9,2003.0,11.0,29.0,0.34,0.13,0.11,0.01,0.59,81.0,25.0,9.6,116.0,39.0,0
14,2000.0,8.0,8.0,0.32,0.22,0.0,0.04,0.58,77.0,14.0,8.7,32.0,495.0,2
12,2007.0,6.0,83.0,0.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,1395.0,0
10,2005.0,1.0,5.0,0.04,0.03,0.0,0.01,0.09,71.0,15.0,8.6,19.0,204.0,0
11,2003.0,8.0,5.0,0.71,0.38,0.0,0.05,1.14,84.0,31.0,9.1,31.0,89.0,1
5,2012.0,4.0,330.0,0.04,0.0,0.0,0.0,0.04,37.0,5.0,6.3,4.0,114.0,2
8,2011.0,5.0,273.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
10,2001.0,8.0,25.0,0.26,0.2,0.0,0.07,0.53,69.0,24.0,7.8,22.0,1223.0,1
3,2010.0,2.0,8.0,0.56,0.0,0.0,0.04,0.6,-1.0,-1.0,-1.0,-1.0,246.0,0
3,2010.0,5.0,255.0,0.05,0.02,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,,-1
22,2015.0,8.0,26.0,0.02,0.0,0.05,0.01,0.08,-1.0,-1.0,-1.0,-1.0,,-1
9,2004.0,9.0,5.0,0.16,0.06,0.0,0.0,0.22,67.0,7.0,8.5,12.0,179.0,1
4,2008.0,10.0,12.0,0.23,0.16,0.01,0.07,0.47,72.0,47.0,7.6,70.0,629.0,2
18,2000.0,8.0,1.0,0.3,0.06,0.0,0.0,0.37,-1.0,-1.0,-1.0,-1.0,,-1
11,2007.0,1.0,5.0,0.22,0.06,0.0,0.01,0.29,76.0,6.0,6.0,4.0,3.0,0
16,2002.0,4.0,29.0,0.06,0.02,0.0,0.0,0.08,67.0,8.0,-1.0,-1.0,206.0,1
14,2000.0,8.0,8.0,0.08,0.06,0.0,0.01,0.15,30.0,5.0,6.9,9.0,476.0,0
14,1995.0,8.0,62.0,0.05,0.03,0.0,0.01,0.09,-1.0,-1.0,-1.0,-1.0,,-1
3,2007.0,8.0,1.0,0.02,0.0,0.0,0.0,0.02,31.0,4.0,-1.0,-1.0,103.0,0
4,2013.0,1.0,5.0,0.78,4.24,0.07,1.37,6.47,86.0,37.0,4.3,576.0,64.0,0
16,2005.0,1.0,5.0,0.23,0.06,0.0,0.01,0.29,88.0,36.0,8.4,16.0,64.0,0
13,2013.0,8.0,56.0,0.11,0.29,0.0,0.11,0.51,-1.0,-1.0,-1.0,-1.0,,-1
3,2010.0,8.0,3.0,0.0,0.0,0.09,0.0,0.09,-1.0,-1.0,-1.0,-1.0,,-1
8,2012.0,9.0,187.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
3,2009.0,8.0,177.0,0.0,0.0,0.04,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
3,2011.0,10.0,446.0,0.02,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,63.0,0
1,2007.0,3.0,38.0,0.38,0.02,0.0,0.03,0.44,70.0,14.0,2.8,40.0,417.0,3
10,2010.0,12.0,12.0,0.13,0.06,0.0,0.04,0.22,-1.0,-1.0,-1.0,-1.0,409.0,3
4,2012.0,10.0,91.0,0.26,0.21,0.0,0.1,0.57,67.0,16.0,6.4,107.0,627.0,2
2,2013.0,12.0,3.0,0.05,0.04,0.0,0.01,0.09,-1.0,-1.0,-1.0,-1.0,661.0,3
16,2002.0,2.0,49.0,1.47,0.48,0.05,0.06,2.05,75.0,26.0,8.8,41.0,231.0,0
11,-1.0,4.0,14.0,0.09,0.03,0.0,0.0,0.12,71.0,20.0,6.8,8.0,114.0,1
8,2005.0,8.0,29.0,0.16,0.01,0.0,0.02,0.19,56.0,10.0,6.4,22.0,1446.0,1
3,2007.0,9.0,64.0,0.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,,-1
10,2005.0,8.0,39.0,0.85,0.76,0.0,0.16,1.77,47.0,21.0,6.6,129.0,1479.0,2
1,2009.0,1.0,20.0,0.07,0.0,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,54.0,0
3,2009.0,6.0,5.0,0.08,0.0,0.0,0.01,0.09,82.0,46.0,8.0,38.0,3.0,0
10,2003.0,10.0,5.0,0.09,0.07,0.0,0.02,0.19,62.0,19.0,8.3,7.0,176.0,2
1,2009.0,5.0,262.0,0.07,0.03,0.0,0.01,0.11,50.0,5.0,-1.0,-1.0,1499.0,3
10,2007.0,5.0,119.0,0.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,,-1
14,1995.0,1.0,9.0,0.47,0.32,0.0,0.06,0.85,-1.0,-1.0,-1.0,-1.0,,-1
4,2012.0,9.0,74.0,0.05,0.03,0.06,0.02,0.16,55.0,19.0,7.8,94.0,341.0,1
1,2012.0,9.0,122.0,0.0,0.0,0.1,0.0,0.1,-1.0,-1.0,-1.0,-1.0,,-1
18,1998.0,12.0,15.0,1.87,1.13,0.55,0.1,3.65,-1.0,-1.0,-1.0,-1.0,,-1
22,2014.0,7.0,9.0,0.36,1.38,0.02,0.31,2.07,71.0,85.0,6.1,1571.0,603.0,0
3,2006.0,12.0,21.0,0.16,0.0,0.1,0.02,0.28,76.0,37.0,8.3,32.0,661.0,0
3,2008.0,5.0,29.0,0.05,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,79.0,0
1,2010.0,1.0,118.0,0.03,0.04,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,840.0,0
29,1995.0,11.0,524.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
12,2008.0,8.0,8.0,0.01,0.0,0.0,0.0,0.01,58.0,6.0,8.0,4.0,809.0,3
4,2010.0,2.0,14.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
12,2011.0,3.0,1.0,0.0,0.06,0.0,0.02,0.08,80.0,52.0,7.8,235.0,595.0,2
19,1998.0,5.0,525.0,0.0,0.0,0.06,0.0,0.06,-1.0,-1.0,-1.0,-1.0,,-1
5,2005.0,1.0,5.0,0.28,0.0,0.0,0.02,0.31,71.0,36.0,7.4,8.0,41.0,0
4,2007.0,1.0,5.0,0.89,0.0,0.0,0.08,0.97,81.0,31.0,5.3,33.0,3.0,0
15,2014.0,2.0,3.0,0.0,0.0,0.11,0.0,0.11,-1.0,-1.0,-1.0,-1.0,,-1
10,2005.0,8.0,21.0,0.99,0.63,0.29,0.19,2.09,84.0,60.0,9.0,212.0,74.0,2
3,2007.0,5.0,134.0,0.06,0.0,0.05,0.0,0.11,72.0,5.0,-1.0,-1.0,912.0,1
4,2011.0,8.0,8.0,0.14,0.07,0.0,0.03,0.24,50.0,33.0,4.8,37.0,683.0,1
14,1996.0,7.0,265.0,0.18,0.12,0.42,0.05,0.76,-1.0,-1.0,-1.0,-1.0,,-1
22,2016.0,1.0,5.0,0.66,5.75,0.08,1.11,7.59,85.0,41.0,5.0,398.0,1405.0,0
10,2002.0,8.0,451.0,0.2,0.15,0.06,0.05,0.46,83.0,30.0,8.4,14.0,250.0,1
10,2004.0,1.0,5.0,0.44,0.02,0.0,0.07,0.53,78.0,19.0,8.3,13.0,64.0,0
14,1997.0,2.0,210.0,0.39,0.27,0.0,0.05,0.71,-1.0,-1.0,-1.0,-1.0,,-1
12,2008.0,8.0,25.0,0.01,0.79,0.0,0.07,0.88,90.0,40.0,6.6,2299.0,1223.0,2
10,2008.0,5.0,66.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
22,2016.0,12.0,21.0,0.07,0.0,0.0,0.02,0.08,77.0,22.0,6.1,55.0,102.0,0
3,2007.0,2.0,5.0,0.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,,-1
1,2009.0,2.0,29.0,0.58,0.0,0.0,0.04,0.62,-1.0,-1.0,-1.0,-1.0,36.0,0
3,2006.0,2.0,33.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
3,2008.0,8.0,22.0,0.15,0.02,0.0,0.01,0.19,70.0,9.0,8.4,10.0,953.0,1
3,2008.0,2.0,466.0,0.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,,-1
9,2001.0,9.0,15.0,0.0,0.0,0.26,0.01,0.27,-1.0,-1.0,-1.0,-1.0,,-1
9,2002.0,10.0,2.0,0.02,0.01,0.0,0.0,0.03,70.0,5.0,8.0,5.0,144.0,1
8,2009.0,9.0,16.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
14,2001.0,5.0,377.0,0.0,0.0,0.05,0.0,0.05,-1.0,-1.0,-1.0,-1.0,,-1
10,2000.0,7.0,62.0,0.1,0.08,0.0,0.03,0.21,64.0,13.0,-1.0,-1.0,1070.0,0
11,2003.0,9.0,29.0,0.22,0.06,0.0,0.01,0.29,65.0,30.0,7.4,27.0,1500.0,1
3,2005.0,9.0,57.0,0.05,0.0,0.04,0.0,0.09,58.0,15.0,7.3,12.0,195.0,1
8,2012.0,8.0,58.0,0.0,0.0,0.05,0.0,0.05,-1.0,-1.0,-1.0,-1.0,,-1
10,2000.0,5.0,9.0,0.0,0.0,0.09,0.0,0.09,-1.0,-1.0,-1.0,-1.0,,-1
16,2003.0,9.0,15.0,0.54,0.21,0.31,0.04,1.1,86.0,60.0,8.5,176.0,21.0,1
3,2009.0,6.0,31.0,0.03,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,1012.0,0
16,2004.0,12.0,21.0,0.32,0.08,0.0,0.01,0.42,81.0,32.0,8.8,17.0,352.0,0
14,1999.0,4.0,231.0,0.06,0.04,0.0,0.01,0.11,-1.0,-1.0,-1.0,-1.0,,-1
21,1981.0,8.0,526.0,0.72,0.04,0.0,0.01,0.77,-1.0,-1.0,-1.0,-1.0,,-1
14,2000.0,8.0,5.0,0.51,0.35,0.0,0.06,0.92,61.0,11.0,6.7,44.0,1129.0,1
10,2001.0,11.0,22.0,0.17,0.13,0.0,0.04,0.34,65.0,15.0,8.1,7.0,181.0,1
14,1997.0,11.0,9.0,0.16,0.11,0.56,0.06,0.89,83.0,10.0,8.2,22.0,21.0,1
9,2005.0,2.0,1.0,1.31,0.49,0.0,0.03,1.83,-1.0,-1.0,-1.0,-1.0,,-1
3,2010.0,12.0,243.0,0.02,0.0,0.0,0.0,0.02,63.0,4.0,-1.0,-1.0,1501.0,3
14,1997.0,11.0,527.0,0.05,0.03,0.0,0.01,0.09,-1.0,-1.0,-1.0,-1.0,,-1
14,1999.0,10.0,260.0,0.93,0.63,0.0,0.08,1.64,-1.0,-1.0,-1.0,-1.0,,-1
11,2003.0,7.0,1.0,0.07,0.02,0.0,0.0,0.1,87.0,23.0,8.5,14.0,35.0,0
22,2016.0,5.0,65.0,0.23,0.53,0.04,0.14,0.94,-1.0,-1.0,-1.0,-1.0,,-1
14,1995.0,4.0,9.0,0.95,1.3,0.77,0.22,3.24,-1.0,-1.0,-1.0,-1.0,,-1
1,2009.0,2.0,40.0,1.04,0.66,0.0,0.18,1.88,49.0,15.0,6.6,13.0,409.0,0
2,2011.0,9.0,65.0,0.0,0.0,0.13,0.0,0.13,-1.0,-1.0,-1.0,-1.0,,-1
3,2007.0,6.0,41.0,0.13,0.0,0.01,0.01,0.16,-1.0,-1.0,-1.0,-1.0,,-1
14,1999.0,6.0,210.0,0.06,0.04,0.0,0.01,0.11,-1.0,-1.0,-1.0,-1.0,632.0,0
2,2011.0,3.0,29.0,0.22,0.09,0.0,0.03,0.34,77.0,49.0,7.9,78.0,79.0,1
8,2012.0,3.0,3.0,0.0,0.0,0.31,0.0,0.31,-1.0,-1.0,-1.0,-1.0,,-1
10,2009.0,3.0,3.0,0.0,0.0,0.31,0.0,0.31,-1.0,-1.0,-1.0,-1.0,,-1
23,1996.0,2.0,397.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
4,2009.0,8.0,45.0,0.12,0.05,0.0,0.03,0.2,65.0,52.0,6.1,27.0,237.0,2
12,2011.0,10.0,5.0,0.13,0.15,0.0,0.04,0.32,87.0,28.0,8.3,974.0,425.0,2
10,2006.0,12.0,19.0,0.01,0.01,0.0,0.0,0.03,53.0,32.0,6.7,10.0,175.0,0
8,2013.0,8.0,26.0,0.0,0.0,0.18,0.0,0.18,-1.0,-1.0,-1.0,-1.0,,-1
11,2003.0,10.0,29.0,0.91,0.57,0.0,0.07,1.55,86.0,39.0,8.5,31.0,79.0,2
8,2011.0,5.0,58.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
2,2014.0,1.0,3.0,0.0,0.0,0.1,0.0,0.1,-1.0,-1.0,-1.0,-1.0,,-1
8,2007.0,8.0,25.0,0.04,0.17,0.0,0.09,0.31,69.0,15.0,8.1,38.0,571.0,2
13,2013.0,9.0,16.0,0.04,0.02,0.08,0.02,0.17,70.0,38.0,7.4,129.0,601.0,1
14,1996.0,9.0,9.0,0.0,0.0,0.92,0.13,1.05,-1.0,-1.0,-1.0,-1.0,,-1
22,2016.0,4.0,134.0,0.04,0.0,0.03,0.01,0.08,85.0,21.0,7.6,39.0,54.0,1
1,2010.0,8.0,25.0,0.46,0.01,0.0,0.03,0.49,-1.0,-1.0,-1.0,-1.0,17.0,0
3,2009.0,11.0,29.0,0.07,0.03,0.0,0.01,0.11,82.0,11.0,7.3,7.0,1158.0,0
10,2000.0,1.0,88.0,0.0,0.0,0.54,0.0,0.54,-1.0,-1.0,-1.0,-1.0,,-1
14,2000.0,7.0,528.0,0.03,0.02,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,,-1
3,2010.0,7.0,19.0,0.43,0.5,0.0,0.11,1.04,-1.0,-1.0,-1.0,-1.0,,-1
22,2016.0,10.0,5.0,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,317.0,3
8,2013.0,8.0,3.0,0.0,0.0,0.06,0.0,0.06,-1.0,-1.0,-1.0,-1.0,,-1
22,2014.0,8.0,65.0,0.0,0.07,0.0,0.01,0.09,74.0,40.0,6.7,128.0,1231.0,1
14,1997.0,1.0,5.0,1.41,0.06,0.0,0.04,1.51,-1.0,-1.0,-1.0,-1.0,,-1
4,2013.0,8.0,29.0,0.34,0.39,0.06,0.15,0.94,84.0,27.0,7.7,314.0,686.0,2
1,2009.0,8.0,5.0,0.28,0.39,0.0,0.08,0.75,60.0,35.0,6.0,8.0,118.0,3
4,2010.0,9.0,189.0,0.06,0.03,0.03,0.01,0.14,55.0,34.0,6.2,33.0,94.0,1
10,2003.0,8.0,2.0,0.46,0.36,0.0,0.12,0.94,79.0,45.0,8.4,74.0,255.0,2
14,2000.0,2.0,210.0,0.23,0.16,0.0,0.03,0.41,-1.0,-1.0,-1.0,-1.0,,-1
10,2006.0,9.0,3.0,0.09,0.07,0.18,0.02,0.37,81.0,34.0,9.0,59.0,339.0,1
3,2009.0,2.0,52.0,0.27,0.0,0.0,0.02,0.29,-1.0,-1.0,-1.0,-1.0,579.0,0
16,2002.0,1.0,49.0,0.2,0.05,0.0,0.01,0.26,-1.0,-1.0,-1.0,-1.0,,-1
14,1999.0,4.0,238.0,0.0,0.0,0.18,0.01,0.19,-1.0,-1.0,-1.0,-1.0,,-1
10,2002.0,5.0,206.0,0.03,0.03,0.0,0.01,0.07,50.0,22.0,7.9,11.0,987.0,1
10,2004.0,2.0,2.0,0.11,0.09,0.0,0.03,0.23,76.0,26.0,7.0,4.0,55.0,0
8,2006.0,2.0,19.0,0.0,0.0,0.07,0.0,0.07,-1.0,-1.0,-1.0,-1.0,,-1
3,2008.0,5.0,57.0,0.04,0.01,0.0,0.0,0.05,66.0,20.0,-1.0,-1.0,144.0,1
5,2010.0,10.0,25.0,0.1,0.02,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,193.0,2
11,2004.0,8.0,11.0,0.08,0.02,0.0,0.0,0.11,81.0,37.0,8.5,35.0,1502.0,1
3,2009.0,2.0,52.0,0.09,0.0,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,647.0,0
18,1997.0,1.0,2.0,0.0,0.0,0.05,0.05,0.1,-1.0,-1.0,-1.0,-1.0,,-1
12,2012.0,10.0,29.0,0.22,0.62,0.0,0.12,0.96,88.0,43.0,8.2,3183.0,28.0,2
9,2001.0,8.0,5.0,0.87,0.66,0.08,0.08,1.69,64.0,8.0,7.1,7.0,179.0,0
12,2009.0,8.0,1.0,0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,380.0,1503.0,2
1,2010.0,12.0,15.0,0.99,0.52,0.92,0.14,2.56,-1.0,-1.0,-1.0,-1.0,,-1
6,1992.0,1.0,3.0,0.0,0.0,0.46,0.0,0.46,-1.0,-1.0,-1.0,-1.0,,-1
3,2010.0,6.0,233.0,0.0,0.08,0.0,0.01,0.1,77.0,10.0,-1.0,-1.0,179.0,0
5,2014.0,5.0,8.0,0.11,0.07,0.0,0.02,0.2,-1.0,-1.0,6.4,7.0,2.0,3
22,2015.0,1.0,5.0,1.12,6.12,0.06,1.28,8.57,82.0,42.0,4.3,896.0,41.0,0
16,2003.0,4.0,3.0,0.0,0.0,0.2,0.01,0.2,-1.0,-1.0,-1.0,-1.0,,-1
16,2003.0,1.0,8.0,0.54,0.14,0.0,0.02,0.7,89.0,19.0,8.5,24.0,378.0,1
16,2003.0,8.0,21.0,0.03,0.01,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
12,2006.0,7.0,18.0,0.0,0.02,0.0,0.0,0.02,84.0,16.0,7.8,53.0,140.0,3
11,2005.0,7.0,1.0,0.32,0.07,0.0,0.01,0.4,80.0,21.0,8.3,13.0,37.0,0
9,2003.0,10.0,39.0,0.09,0.03,0.0,0.0,0.13,78.0,13.0,-1.0,-1.0,722.0,0
3,2010.0,2.0,452.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
15,2013.0,8.0,12.0,0.02,0.01,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
5,2009.0,10.0,231.0,0.15,0.09,0.0,0.02,0.27,69.0,49.0,7.3,59.0,503.0,1
1,2010.0,2.0,29.0,0.12,0.0,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,36.0,0
8,2010.0,9.0,3.0,0.0,0.0,0.14,0.0,0.14,-1.0,-1.0,-1.0,-1.0,,-1
3,2006.0,10.0,45.0,0.0,0.0,0.07,0.0,0.07,-1.0,-1.0,-1.0,-1.0,,-1
10,2003.0,5.0,9.0,0.09,0.07,0.0,0.02,0.18,72.0,48.0,7.8,41.0,190.0,2
5,2009.0,8.0,11.0,0.14,0.14,0.02,0.03,0.33,68.0,65.0,6.8,55.0,81.0,2
14,1999.0,1.0,2.0,0.16,0.11,0.0,0.02,0.29,-1.0,-1.0,-1.0,-1.0,,-1
1,2010.0,1.0,2.0,0.01,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,791.0,0
3,2007.0,2.0,466.0,0.0,0.0,0.08,0.0,0.09,-1.0,-1.0,-1.0,-1.0,,-1
10,2008.0,2.0,48.0,0.29,0.23,0.0,0.08,0.59,-1.0,-1.0,8.0,4.0,55.0,1
5,2005.0,8.0,11.0,0.28,0.03,0.0,0.03,0.34,79.0,76.0,8.1,107.0,675.0,1
2,2012.0,6.0,122.0,0.2,0.26,0.3,0.04,0.8,79.0,69.0,8.5,99.0,22.0,1
1,2010.0,2.0,255.0,0.01,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,1316.0,1
8,2009.0,3.0,3.0,0.0,0.0,0.18,0.0,0.18,-1.0,-1.0,-1.0,-1.0,,-1
16,2002.0,10.0,5.0,0.6,0.16,0.0,0.02,0.78,80.0,17.0,8.6,46.0,57.0,1
4,2013.0,10.0,12.0,0.04,0.02,0.27,0.01,0.35,69.0,28.0,7.5,52.0,7.0,2
11,2003.0,12.0,1.0,0.45,0.1,0.0,0.02,0.57,70.0,8.0,8.9,17.0,201.0,0
4,2016.0,8.0,56.0,0.04,0.1,0.0,0.03,0.16,-1.0,-1.0,-1.0,-1.0,175.0,3
9,2003.0,4.0,45.0,0.77,0.29,0.0,0.02,1.08,40.0,23.0,6.1,22.0,382.0,1
9,2002.0,5.0,145.0,0.04,0.02,0.0,0.0,0.06,80.0,17.0,7.8,10.0,520.0,1
1,2007.0,11.0,155.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
2,2013.0,8.0,15.0,1.8,1.39,1.11,0.29,4.59,86.0,74.0,8.4,458.0,68.0,0
4,2011.0,8.0,110.0,0.05,0.01,0.0,0.01,0.07,-1.0,-1.0,-1.0,-1.0,,-1
13,2015.0,9.0,92.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
10,2001.0,9.0,77.0,0.61,0.48,0.0,0.16,1.24,87.0,29.0,8.3,90.0,914.0,1
5,2011.0,1.0,8.0,0.14,0.03,0.0,0.01,0.18,-1.0,-1.0,3.5,6.0,157.0,1
3,2006.0,12.0,29.0,0.12,0.0,0.0,0.01,0.13,72.0,4.0,-1.0,-1.0,31.0,0
8,2010.0,8.0,2.0,0.0,0.0,0.07,0.0,0.07,-1.0,-1.0,-1.0,-1.0,,-1
11,2005.0,10.0,29.0,0.32,0.24,0.0,0.02,0.57,85.0,56.0,5.7,73.0,28.0,2
7,2015.0,8.0,73.0,0.0,0.01,0.0,0.0,0.01,65.0,16.0,6.0,27.0,236.0,2
1,2007.0,1.0,2.0,0.0,0.0,0.03,0.0,0.03,-1.0,-1.0,-1.0,-1.0,,-1
16,2003.0,10.0,45.0,0.07,0.02,0.0,0.0,0.09,85.0,52.0,8.5,42.0,379.0,0
14,1998.0,7.0,32.0,0.91,0.1,0.0,0.03,1.04,-1.0,-1.0,-1.0,-1.0,,-1
4,2012.0,8.0,9.0,0.47,0.13,0.02,0.1,0.72,-1.0,-1.0,-1.0,-1.0,,-1
8,2012.0,8.0,529.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
15,2013.0,6.0,56.0,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,276.0,3
3,2009.0,11.0,220.0,0.0,0.0,0.04,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
9,2004.0,12.0,15.0,0.0,0.0,1.39,0.03,1.43,84.0,14.0,8.6,44.0,11.0,0
14,1998.0,1.0,347.0,0.0,0.0,0.15,0.01,0.16,-1.0,-1.0,-1.0,-1.0,,-1
10,2004.0,7.0,45.0,0.6,0.47,0.0,0.16,1.23,57.0,51.0,5.5,102.0,162.0,2
10,2006.0,2.0,184.0,0.04,0.03,0.0,0.01,0.07,63.0,23.0,5.3,7.0,370.0,1
22,2016.0,4.0,3.0,0.11,0.13,0.07,0.05,0.35,66.0,45.0,7.8,49.0,678.0,1
8,2010.0,8.0,9.0,0.41,0.35,0.03,0.21,1.0,86.0,73.0,8.4,255.0,90.0,2
3,2008.0,11.0,45.0,0.2,0.01,0.0,0.02,0.23,-1.0,-1.0,-1.0,-1.0,,-1
2,2016.0,8.0,15.0,0.28,0.14,0.47,0.04,0.93,81.0,71.0,8.7,87.0,164.0,0
10,2005.0,5.0,2.0,0.06,0.05,0.0,0.02,0.12,-1.0,-1.0,-1.0,-1.0,,-1
2,2014.0,8.0,19.0,0.17,0.09,0.0,0.03,0.29,47.0,21.0,6.3,160.0,185.0,0
15,2013.0,12.0,15.0,2.11,1.16,0.73,0.32,4.32,93.0,83.0,9.0,1607.0,11.0,0
4,2013.0,5.0,3.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
9,2004.0,5.0,15.0,0.0,0.0,0.11,0.0,0.11,-1.0,-1.0,-1.0,-1.0,,-1
3,2010.0,2.0,98.0,0.05,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,196.0,0
10,2002.0,5.0,5.0,0.07,0.05,0.0,0.02,0.14,72.0,24.0,7.9,8.0,1504.0,1
10,2001.0,10.0,3.0,0.26,0.2,0.0,0.07,0.53,81.0,21.0,7.9,20.0,21.0,1
3,2008.0,6.0,111.0,0.0,0.03,0.0,0.0,0.03,68.0,14.0,-1.0,-1.0,1505.0,-1
4,2008.0,12.0,19.0,0.56,0.32,0.01,0.14,1.02,54.0,24.0,7.9,130.0,231.0,3
10,2003.0,1.0,19.0,0.11,0.09,0.0,0.03,0.23,90.0,19.0,7.0,22.0,220.0,0
5,2014.0,8.0,91.0,0.25,0.16,0.01,0.04,0.46,-1.0,-1.0,7.6,172.0,651.0,2
3,2008.0,11.0,29.0,0.65,0.32,0.0,0.1,1.07,-1.0,-1.0,-1.0,-1.0,485.0,0
10,2009.0,2.0,8.0,0.28,0.3,0.0,0.54,1.12,71.0,4.0,2.6,10.0,470.0,1
10,2006.0,8.0,3.0,0.06,0.05,0.0,0.02,0.12,53.0,13.0,7.7,6.0,857.0,0
8,2005.0,1.0,2.0,0.05,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,,-1
14,2002.0,4.0,3.0,0.0,0.0,0.05,0.0,0.05,-1.0,-1.0,-1.0,-1.0,,-1
1,2006.0,5.0,1.0,0.23,0.02,0.0,0.02,0.28,56.0,15.0,5.8,8.0,923.0,3
12,2011.0,3.0,173.0,0.0,0.01,0.0,0.0,0.02,-1.0,-1.0,8.3,10.0,1506.0,1
12,2009.0,12.0,5.0,0.0,0.05,0.0,0.01,0.06,81.0,44.0,8.1,1026.0,33.0,1
10,2004.0,1.0,9.0,0.13,0.1,0.0,0.03,0.27,61.0,57.0,7.2,13.0,57.0,0
10,2007.0,5.0,2.0,0.23,0.18,0.0,0.06,0.46,-1.0,-1.0,8.9,9.0,29.0,2
2,2011.0,9.0,157.0,0.0,0.0,0.06,0.0,0.06,-1.0,-1.0,-1.0,-1.0,,-1
5,2011.0,8.0,56.0,2.99,1.27,0.04,0.42,4.73,94.0,87.0,8.7,1472.0,672.0,1
8,2011.0,5.0,43.0,0.0,0.0,0.15,0.0,0.15,-1.0,-1.0,-1.0,-1.0,,-1
11,2004.0,1.0,8.0,0.09,0.02,0.0,0.0,0.11,59.0,5.0,7.5,6.0,59.0,1
8,2007.0,2.0,8.0,0.02,0.0,0.0,0.0,0.02,-1.0,-1.0,6.5,4.0,333.0,1
10,2005.0,2.0,12.0,0.0,0.0,0.13,0.0,0.13,-1.0,-1.0,-1.0,-1.0,,-1
3,2008.0,11.0,2.0,0.0,0.0,0.04,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
8,2010.0,4.0,3.0,0.11,0.03,0.09,0.03,0.26,63.0,22.0,8.6,20.0,1.0,1
10,2002.0,1.0,61.0,0.0,0.0,0.04,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
2,2012.0,8.0,3.0,0.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,,-1
8,2009.0,5.0,351.0,0.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,,-1
8,2011.0,5.0,58.0,0.0,0.0,0.04,0.0,0.04,-1.0,-1.0,-1.0,-1.0,,-1
